id	filename	md5	size	state	project_id
3bd3fab0-d8f8-46ad-a130-70ec4fbd054f	e4659168-40fd-45c7-a042-25da0c8a13f4.FPKM.txt.gz	52f7140384ac055451b9bfea18134a9f	473735	released	TCGA-READ
6a7475e7-5ae4-496a-bbfc-a18c861ae0e4	09d57455-fdd9-4529-aeb7-8962d7997354.FPKM.txt.gz	2f490d7376134bcc3b41b7027324bce3	466941	released	TCGA-READ
d7da34a9-d813-4222-8042-c92c94157407	a326167e-a2a6-4e09-9975-679da2926793.FPKM.txt.gz	a1e826c8e05f27ae9bca736d26cf6620	471231	released	TCGA-READ
b71c0e78-08ca-47d1-accb-c09872462c1b	108ce3fb-e25d-4f51-9d45-2a4a5360d959.FPKM.txt.gz	658d026ac7f41f55e6bc84491f390bd2	470705	released	TCGA-READ
cad459d9-db3f-4a07-a0c6-19de194c1356	81dacb41-5fc0-4176-8766-35f83ca3501b.FPKM.txt.gz	ae396e942cf6b0b31eed58254ef09671	511084	released	TCGA-READ
a562a411-2e1a-46d2-bdce-99a0fa5dd0fb	5f3a025d-0777-49a5-b2bb-750587635b50.FPKM.txt.gz	6713d1d3556a11dde615321ea6751ec3	513366	released	TCGA-READ
18a4758c-e59b-47d2-87cb-883a5d6e9d73	56c021d1-0f4f-43cc-b56e-9972852da215.FPKM.txt.gz	851b772f6c54a36ffbe50ced6ef2966c	498648	released	TCGA-READ
75529521-44dc-4a70-9425-c2ba47b0b3fa	919fa865-f06f-424f-88f6-8be604c31d20.FPKM.txt.gz	6837ff342dc47041b70ea35144f8d6cb	483610	released	TCGA-READ
c3e63df3-cf6c-4faf-a6a4-2e5a29d638f8	445d6369-eac8-4b81-a403-0086df82c45b.FPKM.txt.gz	555073d104acc720f1a2887767f2e241	473535	released	TCGA-READ
97f9d55d-4364-4567-be65-3a17151b7fa7	245b64cc-ee6c-403b-becf-77e558253fcf.FPKM.txt.gz	029af6494aa447ff5d3ddb5b1eec476a	521724	released	TCGA-READ
82f72659-4135-4f8d-a2b1-16b6087b91c8	f039ec8b-c156-4871-bdfd-c4c18e0c262c.FPKM.txt.gz	374980742bc707f660ed35e86c7e232b	487425	released	TCGA-READ
013497ad-4a4e-4eda-9e81-cbbf73244635	b7b8d49c-7364-4527-91d7-e1aad06c6837.FPKM.txt.gz	4ba3d2025e3f266395936bb4b9ad36c0	513429	released	TCGA-READ
63a62f4e-2694-4d18-acd0-95ca6ace3342	287bd253-f8b6-402f-aba8-e4ca7a14d36a.FPKM.txt.gz	3b25caefdff7e39cf9c31209e82e03aa	498445	released	TCGA-READ
476457ba-a17b-4bcf-89fa-37325224a35a	5e710091-8c1a-4698-89f6-7fabe878f104.FPKM.txt.gz	a62a4bdb8dd2bc98c2771f4bbb251598	492900	released	TCGA-READ
bfc7ad8d-b636-4fd7-83b7-1f16ba8c1018	f0de7aa3-bd3d-4143-a0ff-70be2ebb42af.FPKM.txt.gz	fd8246f01c7bb0159c788a1d8d881c9c	484248	released	TCGA-READ
7b4c7f79-0435-496d-8168-3dbf8bd0327b	7d1be289-a771-46ec-a5d0-26a2981f7b66.FPKM.txt.gz	1f77e5b9d12af08618e5263e488f500a	523111	released	TCGA-READ
422578ea-424b-473b-8abf-aa26d9e991fa	7a2ea46c-25ce-4105-9366-a82292ea1340.FPKM.txt.gz	6ddfb27e096a2bdda14fd47137c06c40	499500	released	TCGA-READ
2eac8ee5-c6d4-432e-8cd4-1d70581b68df	3008e71d-b93e-4122-b483-a25801996efd.FPKM.txt.gz	b09e80cf1a0d5f43665bc8ea1b4fd604	480135	released	TCGA-READ
3813f155-b324-4020-a68f-48f17a986f50	0f5dfd08-9300-4d9a-b9fe-04bf86c9b743.FPKM.txt.gz	7fbc932bb62bbc3ad686ddfe02196c7f	518949	released	TCGA-READ
314c565f-28e6-43fb-9ead-e36041b26d42	f2705da8-e618-49eb-8e1b-f1f189c2e5bb.FPKM.txt.gz	8a3af2499ede59d8e77096a76a6799c9	479693	released	TCGA-READ
88fafd6e-8305-4b69-bf99-f40e0bdc1104	5bae4133-b991-4712-b1fe-37577dd54113.FPKM.txt.gz	bb2034e378c4ac9a7869907b85ab1861	496758	released	TCGA-READ
a302daad-b811-4811-8b6c-c51c72b07f79	7919caec-8a88-4169-96c2-c87d4f4eb565.FPKM.txt.gz	0512f17baa34223dcf6728c410dcce9b	507690	released	TCGA-READ
41f46fb7-99e9-4068-a6d1-7441f63d50f3	7fb73a84-867a-4c28-aa02-93068efffb7b.FPKM.txt.gz	d4a4c1ff06925ea8f12f6feb48c1b97d	482298	released	TCGA-READ
66b9c452-962a-42d5-8f0c-eb1ad7e44670	d325abb3-79f8-471b-b118-5d57e63b2d63.FPKM.txt.gz	b09bbbf09c2fb8df86ae16f2594b075e	519096	released	TCGA-READ
156cd1c9-8557-48cf-b891-6566d320e2a2	b7895561-ebb3-46dd-aabb-07bd842915f1.FPKM.txt.gz	0917e54e43761b5807f63ec20f688ab0	493416	released	TCGA-READ
c6d1db74-7b38-4acd-9ac3-dc0e653002e7	037bb811-58ff-45ba-9707-f4c11d05d333.FPKM.txt.gz	285b20231b773695c063cebd595f13bd	510147	released	TCGA-READ
5d6ef892-56b0-47de-9114-073989624be3	611cab60-b34e-4c30-aff9-1e45ca382e26.FPKM.txt.gz	447a4dc97d6ee83e3135364e39f139b5	474010	released	TCGA-READ
481f918b-12c0-4266-bdde-ed05743efce0	e72f90e4-587b-40ef-a8a4-09f1a7f44d43.FPKM.txt.gz	9e7663cdc4f6688d6fd2792fc560c0a2	499855	released	TCGA-READ
587f01d3-68de-4d36-ba77-e2ed6609bfff	5ba74876-bd88-4533-ad8d-83a0b4fd352c.FPKM.txt.gz	e2f8be128a68ebc0bf1980d20961b893	496537	released	TCGA-READ
10cbe6cd-c5ac-4044-ae95-bc29689dfd26	5eb7edfc-a7f8-40b2-86a1-b65b5ac148e8.FPKM.txt.gz	e155f0c0d48436a4acf5066e3482993b	512078	released	TCGA-READ
dc31eaaf-07a3-4d42-abfa-7ce9937903a7	72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM.txt.gz	386da93087a03d3f1d929a2e9129160b	511525	released	TCGA-READ
601d2894-066e-4d2a-a56b-c93694984f16	15bb9c50-e4bb-4433-a9dd-32ddd6536b49.FPKM.txt.gz	b09de57df10154645031d3d185b94ced	501390	released	TCGA-READ
6a8a20d7-a8b2-4216-b197-607002a81591	5919fd50-1ee3-4896-8808-0aaa253d9018.FPKM.txt.gz	9696b4b3f808fc0e57eca2ac335fae77	497935	released	TCGA-READ
00a137ad-22a5-457f-93c5-c56cf902e3d4	62e6035d-ecca-4e98-a1c4-4663be031c56.FPKM.txt.gz	40d3f6df83639c5326fd1c9847e3fb66	521739	released	TCGA-READ
3bf97fb9-9e14-4fea-8c3a-46b4caa9e67a	4164585c-16ab-4133-95fe-0fb1ec1837b3.FPKM.txt.gz	0b60eae09fb211ec92045f5082531f11	528038	released	TCGA-READ
09715bc4-71dc-4e62-b03f-b92ef4404639	7e2230b5-3247-4c8b-bb31-348d91355bdd.FPKM.txt.gz	c40ce157530a8347884bd179b455584c	484293	released	TCGA-READ
3d3dd512-80f5-4f5f-91ac-ccb4c89939ee	72d4e62a-6846-49fd-a365-f9c3897a68d8.FPKM.txt.gz	a6547d39c1e9808ee61b6e69ff6780a3	492639	released	TCGA-READ
742738e5-dd35-42e9-8d95-a6240765bd7d	3bc1df9f-7147-474b-9243-9736b0401fcf.FPKM.txt.gz	d28b79b6a46359cafce0cddf253f3939	503408	released	TCGA-READ
eadc349d-eeef-4d5f-95de-3d3ea102fc2e	9ebbd3cb-b585-4c90-8e34-f42e22b97c08.FPKM.txt.gz	bf92d692f6e89ed0eaf0bbf9905c6bb8	512668	released	TCGA-READ
80ffe789-cd1f-427a-8c96-861beb36aabd	ef346f06-5795-481c-aa55-d4dc5c7c90ad.FPKM.txt.gz	98c7208e21006ecc6dc8df6b01db626f	508074	released	TCGA-READ
f4e4cccb-81e7-405f-8ba5-c54f74f11f0b	dce4add4-d840-4a9f-9c8f-34ec9d6962ad.FPKM.txt.gz	38d9eca4cdfab89e86c0fb552ea29543	491610	released	TCGA-READ
283301e0-3114-4977-b882-034c5ba5cebd	4de9559e-fbd9-4e29-9541-302844933623.FPKM.txt.gz	6578e4795f8483c8b8626c4b266f17b6	483704	released	TCGA-READ
54e445e4-5270-4482-b9b4-4cb105a4ad21	104bf6a1-d717-444e-9c2a-cf7db108e49f.FPKM.txt.gz	a41c604e8f9ec0c04ece34ac33e962b3	479483	released	TCGA-READ
bc7936d6-d51a-4c26-a93f-c55eebb43534	60056a00-bd9f-4bca-b9ba-6de18ab1dfd9.FPKM.txt.gz	86fd9f7dbfe2eb83f157b8fb5a8e814f	474473	released	TCGA-READ
b3852271-3cf1-4454-b6a0-6d7ef8d6e933	3141820b-ef93-421e-b2dc-aef412eed11a.FPKM.txt.gz	c2b6edcdc6cfae7e7a4418e0f0658c53	494107	released	TCGA-READ
c37f7eb1-f9d9-455b-8227-6bc1ff5bc2ff	8f2d819d-6def-4f50-b2b7-d91ad528b7cc.FPKM.txt.gz	51035e2b85f89b79f1b5010414f7cc39	466870	released	TCGA-READ
fcef199e-f28a-4bfc-9730-bf46c84d82cf	7b9444ad-b7fb-4032-9109-8c2b7ab160a6.FPKM.txt.gz	db5778cceeab7b303274005e2db8732c	517734	released	TCGA-READ
