id	filename	md5	size	state	project_id
726aceb7-e2e3-465e-b466-59912975f281	9774a650-c8eb-4264-a3fc-df312cc78b30.FPKM.txt.gz	478c5f41b4b99538de762687befb79b9	521215	released	TCGA-SKCM
38dcc304-2c88-47b7-a5c3-4ec10bc044e9	0ef4e36a-8e8a-4d7e-8c4c-e194804d326d.FPKM.txt.gz	f83944145b93761fc05f57ee36120285	529583	released	TCGA-SKCM
3647c231-1b37-403d-b57e-2d6bfc0f6470	ad165038-c75c-4352-9cb3-b7fd8790d7c7.FPKM.txt.gz	1fb99e3a23256ee3f802b1e94aa7cb2f	474495	released	TCGA-SKCM
f61d491a-c746-46e3-b976-5c57eb02aeab	fc163e29-39e5-4064-ab4f-ba741ac115cc.FPKM.txt.gz	170c09913f1e4f2d22203e36d37aa171	500832	released	TCGA-SKCM
3d38a34f-aea7-4add-a185-4829ab4210cd	fc6f1676-b097-40f8-9c0c-fc8142cf5be3.FPKM.txt.gz	4a8a6aa92decd2a3e98af210c22fc496	508386	released	TCGA-SKCM
4af5dd53-3839-46ea-a81a-5b612e0b74b8	28974514-8de7-4fee-a55a-25a66fcbd1a8.FPKM.txt.gz	d0f87442a6c9943028c7e9a11e65a478	496857	released	TCGA-SKCM
4277aaec-bd9d-4eca-9bb3-42621f8b0fd9	9ee3535a-9b65-4a7a-b31a-6b3d75bbc30c.FPKM.txt.gz	5d5d17717e81f5f92fe5205ddfce457c	506545	released	TCGA-SKCM
4b1cdeff-b8a3-4312-9b1c-9b17f2aa13bf	f238acf0-63e6-467d-ad24-c51b4207b58a.FPKM.txt.gz	e93ef54d1e4e427c5479eca5e816609b	502938	released	TCGA-SKCM
b722e6a1-6fb5-426a-96e6-c1cd3902a5f0	e357daa4-9f0e-46b8-bc52-d3075ffbd577.FPKM.txt.gz	b39cdf01bded775a22e2901f72bfa728	544640	released	TCGA-SKCM
27c6a8b0-2246-4b32-b934-4ff99f4daadb	bc862e6a-be57-44a6-8429-9f8948b0a91d.FPKM.txt.gz	e7152f6b582831c0eb1339b8411c2b4c	499986	released	TCGA-SKCM
74281335-5ee9-4b5d-b050-5b9bd72f3b79	50124e50-c346-49b6-a493-d9114a7a05cb.FPKM.txt.gz	9fde981e2ab5195f28adced347b837a1	503533	released	TCGA-SKCM
23041660-0a1f-4aef-9a69-81e75acffbdf	5a1f0513-0e61-4d87-bbc8-1bf0fc75881c.FPKM.txt.gz	4dd9c1f2b50b472185ca862f9a35fda1	506236	released	TCGA-SKCM
da3865ea-2f23-418f-908b-c5930f51680d	2bf150c7-7539-4fc8-a8cb-7ba6083b37ff.FPKM.txt.gz	4eaf6ce4de3c5b431b87402c901dcdd5	501493	released	TCGA-SKCM
651be3c0-19e7-45b3-8b2d-3f727f22f2d9	4df76a95-9f81-4072-bace-6f18f6789bee.FPKM.txt.gz	0b20843d64d5a5f7d3932816b72eb201	455592	released	TCGA-SKCM
a4d66e97-db6b-4e24-a0ce-ee8d42fc24ac	8496c9b5-7bb4-4a3d-97bd-91c0d98417aa.FPKM.txt.gz	99816c189642d0dae8af17a5d1b4e2b6	500479	released	TCGA-SKCM
a7d12de3-39ed-4b1d-ade1-a790825e1edd	08a7113b-b25a-46ea-95e9-d105af238af4.FPKM.txt.gz	f21e354bade003722ae363b59558c128	480963	released	TCGA-SKCM
a588109e-267d-4bd5-a3b5-51681570618e	a58be04b-e595-4124-81ad-accc532db49d.FPKM.txt.gz	8b94c903e3f8834541bee9b2cfbc8cc2	483060	released	TCGA-SKCM
5c2d7120-866a-440a-9bf3-fcbe4a54689c	633bd886-75b6-4d46-8e6d-c86250ed1dc4.FPKM.txt.gz	097edc179c42da0395f7473dc417d0eb	516623	released	TCGA-SKCM
68783b58-816d-4f6e-9fa6-b94a704c4f1b	fd154f79-d222-4849-8a78-d4da41850efd.FPKM.txt.gz	3978fbdfa3948d97df4fd0d2ed0f4ae0	508892	released	TCGA-SKCM
55d85f46-4ede-4aba-91f0-7db615a0ba85	b10ac900-f925-47e3-bb0a-0fbcf9d5ffc9.FPKM.txt.gz	c9554bc1c4796b22d42989d6cd4b2470	521942	released	TCGA-SKCM
c202b988-1d87-4806-aa95-4d5fdde9da7e	5754df85-c90d-4fd5-854e-dc34e3a5aa31.FPKM.txt.gz	7c97734647ec9c844e9caa154a5271cc	457879	released	TCGA-SKCM
5fc09e54-a077-4dc7-931a-f4f2f39e4853	0cb18d90-b12e-45f1-a9b6-330836f982e9.FPKM.txt.gz	62f32381e977af9a8c12e4b2b0278822	529734	released	TCGA-SKCM
c9ea52ed-9eee-41ce-9a1a-69b87a711091	25ae7e1d-5f00-4eeb-a188-747743ab2e2c.FPKM.txt.gz	e666c84a42eba655fae6567154f0a6dc	497332	released	TCGA-SKCM
22e8948a-1447-4f63-a5ae-fab81b34521a	dffdfddf-6269-4ffc-a17a-35f301a5b06d.FPKM.txt.gz	41b75484b5b09f4b86903f25a6718e63	505559	released	TCGA-SKCM
feb2dc6c-2d0a-4f05-9bc9-be0d9dc504c4	1cf4d5bc-a977-4057-b25d-f91384e3b409.FPKM.txt.gz	e89cd83408d882c5adf7b7927f4e8e43	493832	released	TCGA-SKCM
246e5732-d612-4b21-adca-e728b992c6e2	1ad750c4-add7-42e7-936b-30d3d2cb1738.FPKM.txt.gz	6cb06a5cbbc388c28c2b78a1f0e865da	504367	released	TCGA-SKCM
