file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE
bc0ab3de-7525-4798-a80e-8cd2316f696a	0.00296024418560677	0.00996436796395643	0.0381657272697428	0.103164168011815	0	0.084904912150805	0.00937401338169841	0.0595912381769443	0.096097390878849	0	0	0.0131281801604387	0	0.282745354460929	0.0589849440062502	0.118072003001996	0.0584222716108424	0.0169737354837516	0.0463446433708133	0	0	0.00110680588556041	0	0.478624877391917	0.878548829099889
67574694-fa82-4ec0-84ac-8f9b85f44060	0.0124159647245922	0	0.0153303470886666	0.048456369141223	0	0.0834477102188405	0.0223648679767207	0.0156795447343094	0.0141091937670266	0	0.0189112015025029	0.00211175833135518	0	0.36022039178185	0.0463730764895968	0.0383480725370231	0.00510303892560072	0.200147441235749	0	0.101921923181855	0	0.0150590983630885	0	0.671987379746799	0.755661093391518
e93d0131-4b83-4d22-ac51-5a134022553d	0.00874483607419475	0.0102880091714677	0.00834364929370162	0.093414873980498	0	0.11860664646096	0.028908478478522	0.0736386809950673	0.063213989324844	0	0	0.0302693424035336	0.0201648340885754	0.169211087253837	0.0851438508153315	0.134065579150065	0.104867830482715	0.00541705304807253	0.0449184000798785	0	0	0.000782858898735134	0	0.723949963150384	0.757428713010988
147ad1a3-b7c5-4cb2-9387-a7f63860e06a	0.0521739083179324	0	0.0362079044483122	0.06454839529362	0	0.170381360622546	0.0523009975413197	0.0253237536944531	0	0	0.0401204444891889	0	0	0.245663253231577	0.0842430268993471	0.118198611791485	0.0253837829639719	0.0226628906581916	0.0524426014366787	0	0	0.0103490686113769	0	0.598589826791451	0.820462659172574
87443ed1-8218-4992-9f5b-c4b24578777f	0.22502081399449	0.0339921536050509	0.061356606839164	0.185516106322453	0	0.0673750427953992	0.0416025372267689	0.127415683064206	0.0320718188580325	0.00500416379687694	0	0	0.0036032535162626	0.0747659127318565	0.0778738907516577	0.0399732398094802	0.00436992434520625	0.00263114701084097	0.00497259530729257	0.0124551100249618	0	0	0	0.679854174672811	0.754835207462809
2298d477-a3f8-4092-935e-5c746b93ad9d	0.0369770063362593	0	0.0206207164322175	0.102537779478431	0	0.0867145951518765	0.0308303233727579	0.0547362436929922	0.0314113844914994	0	0.0254706531257319	0.0273908415416028	0	0.136595453981413	0.166071438397019	0.0962866882483099	0.0796477060570554	0.0319613773801216	0.0658889887995204	0	0	0.00685880351319271	0	0.725029594158484	0.745444212525356
77d02a75-3194-42dc-ada9-ca9441d8cf4a	0.0323801259967638	0	0.0559346641407947	0.0398728661975948	0	0.0941492537450964	0.0436865205882166	0.0113808921192002	0.0385015447862067	0	0.0450244437812825	0	0	0.382346059410288	0.0679472002895838	0.112560518609167	0	0.0376391072478753	0.038576803087931	0	0	0	0	0.747705410370901	0.717256089572726
382d9c40-6412-497d-8ad7-ef6b2c2423fc	0.00892634092911572	0.00646109108614318	0.00605093238330321	0.0329665323623994	0	0.136317798327402	0.0367580158676015	0.0154765787029083	0	0	0.0783812084396932	0	0.0127033528144624	0.100351565382674	0	0.225642314621116	0.0519601539801582	0.152599848496751	0	0.102383245367093	0.0164180993860689	0.0166029218531102	0.001	0.426472368531437	0.903916478430333
1a4b483b-ddfa-4cda-b8c6-e1994dc5a6e7	0.0066927907771788	0.0287802971245167	0.0219694938646085	0.0286361037056734	0	0.190489415375102	0	0	0.0518029993287745	0	0.0233679415951369	0	0.00416178721496661	0.215499396543282	0.0259281642847133	0.0277616405751992	0.140562752637678	0.145525196196028	0.00194590712896396	0.0770938143791122	0	0.00978229926906584	0	0.59592064374175	0.819706287600407
e9e351a6-ce74-4150-850b-d546ad9732c2	0.0659140105555985	0	0.0234010842180603	0.0113068623934485	0.0188169707277531	0.18563369695432	0.00863341904472869	0.0267157333988478	0	0	0.075980193011776	0.014572609546325	0.00537569555054089	0.25103263446555	0.056504423420031	0.0900247829341494	0.0651551164028703	0.0620290061731408	0.0340384341607835	0	0	0.00486532704207636	0	0.589284659840668	0.824601872880153
