tax_id	taxon_name
558152	Chryseobacterium_piperi
558151	Chryseobacterium_angstadtii
558170	Salinicoccus_carnicancri
1508420	Thermotoga_profunda
1112	Porphyrobacter_neustonensis
33888	Rathayibacter_tritici
33889	Brevibacterium_casei
115808	Bradyrhizobium_sp._ORS_285
361575	Pseudarthrobacter_phenanthrenivorans
328813	Alistipes_onderdonkii
574560	Photorhabdus_temperata
328812	Parabacteroides_goldsteinii
328814	Alistipes_shahii
33903	Streptomyces_avermitilis
1803372	Lewinella_sp._4G2
492670	Bacillus_velezensis
33917	Microbacterium_barkeri
1705110	Bacillus_sp._FJAT-18019
33934	Anoxybacillus_flavithermus
33940	Geobacillus_thermodenitrificans
33941	Geobacillus_thermoleovorans
33943	Kyrpidia_tusciae
99481	Tetrasphaera_japonica
50340	Pseudomonas_fuscovaginae
33964	Leuconostoc_citreum
33978	Caryophanon_tenue
33987	Exiguobacterium_aurantiacum
33989	Rickettsia_amblyommatis
33990	Rickettsia_bellii
33991	Rickettsia_montanensis
443598	Bradyrhizobium_sp._Cp5.3
33992	Rickettsia_rhipicephali
33995	Komagataeibacter_europaeus
33998	Acidocella_aminolytica
1688776	Bacteroidales_bacterium_6E
345309	Luteibacter_yeojuensis
1244	Leuconostoc_gelidum
1245	Leuconostoc_mesenteroides
1246	Leuconostoc_lactis
34018	Rhodospirillum_centenum
1252	Leuconostoc_carnosum
1574141	Bacillus_sp._YP1
1254	Pediococcus_acidilactici
1255	Pediococcus_pentosaceus
1295609	Thermodesulfobacterium_geofontis
34027	Azoarcus_tolulyticus
1260	Finegoldia_magna
1148157	Acinetobacter_oleivorans
34029	Leptothrix_cholodnii
1270	Micrococcus_luteus
1273	Micrococcus_lylae
1280	Staphylococcus_aureus
1281	Staphylococcus_carnosus
1282	Staphylococcus_epidermidis
1284	Staphylococcus_hyicus
1285	Staphylococcus_intermedius
1656095	Franconibacter_sp._DJ34
1286	Staphylococcus_simulans
1288	Staphylococcus_xylosus
1290	Staphylococcus_hominis
99597	Sphingomonas_pituitosa
1292	Staphylococcus_warneri
34062	Moraxella_osloensis
1295	Staphylococcus_schleiferi
574750	Cupriavidus_sp._SK-4
1303	Streptococcus_oralis
1304	Streptococcus_salivarius
34073	Variovorax_paradoxus
1311	Streptococcus_agalactiae
1803579	Rhodococcus_sp._YH3-3
1313	Streptococcus_pneumoniae
1314	Streptococcus_pyogenes
34085	Riemerella_anatipestifer
1318	Streptococcus_parasanguinis
34086	Pedobacter_antarcticus
1322	Blautia_hansenii
66865	Streptomyces_afghaniensis
1328	Streptococcus_anginosus
1508644	Candidatus_Arthromitus_sp._SFB-mouse-NL
1131813	Methylobacterium_sp._88A
1131812	Flavobacterium_sp._83
1334	Streptococcus_dysgalactiae
263475	Viridibacillus_arvi
34103	Sphaerotilus_natans
1336	Streptococcus_equi
165179	Prevotella_copri
1131816	Bacillus_sp._72
1339	Streptococcus_macacae
591157	Streptomyces_sp._SPB78
83262	Mycobacterium_immunogenum
1343	Streptococcus_vestibularis
66884	Streptomyces_cyanoalbus
1349	Streptococcus_uberis
1355	Enterococcus_columbae
1356	Enterococcus_sulfureus
66897	Streptomyces_griseorubens
1366	Lactococcus_raffinolactis
869719	Sphingomonas_endophytica
1590596	Sphingobacterium_sp._T2
1374	Planococcus_kocurii
1820025	Burkholderia_sp._ABCPW_111
1379	Gemella_haemolysans
1590652	Cohnella_kolymensis
1820019	Enterobacter_cloacae_complex_sp._GN04787
1820023	Enterobacter_cloacae_complex_sp._GN06232
1390	Bacillus_amyloliquefaciens
1574262	Sutterella_sp._KLE1602
1820021	Enterobacter_cloacae_complex_sp._GN05526
1820020	Enterobacter_cloacae_complex_sp._GN04826
1392	Bacillus_anthracis
1393	Brevibacillus_brevis
935293	Yersinia_entomophaga
1396	Bacillus_cereus
1402	Bacillus_licheniformis
1404	Bacillus_megaterium
1405	Bacillus_mycoides
132476	Pseudomonas_kilonensis
1406	Paenibacillus_polymyxa
1656220	Serratia_sp._TEL
1413	Bacillus_cellulosilyticus
1803665	Bradyrhizobium_stylosanthis
1423	Bacillus_subtilis
1428	Bacillus_thuringiensis
1451	Paenibacillus_amylolyticus
1705393	Chryseobacterium_sp._ERMR1:04
1869229	Pseudomonas_sp._S1E40
1869230	Chryseobacterium_sp._CBo1
1197477	Mangrovimonas_yunxiaonensis
1465	Brevibacillus_laterosporus
1467	Bacillus_lentus
1471	Bacillus_methanolicus
558537	Delftia_lacustris
1476	Sporosarcina_psychrophila
1478	Bacillus_simplex
1479	Bacillus_smithii
83406	gamma_proteobacterium_HdN1
1488	Clostridium_acetobutylicum
1490	Paraclostridium_bifermentans
1492	Clostridium_butyricum
1493	Clostridium_cellulovorans
1496	Clostridioides_difficile
198107	Azoarcus_sp._CIB
1497	Clostridium_formicaceticum
1499	[Clostridium]_josui
99807	Corynebacterium_auriscanis
574934	Bradyrhizobium_sp._AT1
1502	Clostridium_perfringens
1115632	Arthrobacter_sp._31Y
1505	Paeniclostridium_sordellii
1511	Acetoanaerobium_sticklandii
329186	Flavobacterium_saliperosum
1512	[Clostridium]_symbiosum
1513	Clostridium_tetani
1515	Ruminiclostridium_thermocellum
1517	Thermoanaerobacterium_thermosaccharolyticum
1520	Clostridium_beijerinckii
1522	[Clostridium]_innocuum
640511	Burkholderia_sp._CCGE1002
640510	Burkholderia_sp._CCGE1001
574962	Pseudomonas_taeanensis
1531	[Clostridium]_clostridioforme
1534	Clostridium_kluyveri
1538	Clostridium_ljungdahlii
1540	Clostridioides_mangenotii
1542	Clostridium_novyi
1033736	Brevibacterium_senegalense
640512	Burkholderia_sp._CCGE1003
1547	Erysipelatoclostridium_ramosum
1574409	Mesorhizobium_sp._F7
1556	Gottschalkia_acidurici
411153	Gramella_forsetii
1230341	Salimicrobium_jeotgali
1561	Clostridium_baratii
1564	Desulfotomaculum_ruminis
50718	Vibrio_mytili
1410615	Propionibacterium_sp._MB3007
722472	Bradyrhizobium_lablabi
1410620	Shinella_sp._DD12
1581	Lactobacillus_buchneri
1050174	Corynebacterium_epidermidicanis
1590	Lactobacillus_plantarum
345663	Chryseobacterium_greenlandense
1410631	Lachnospiraceae_bacterium_P6B14
1625	Lactobacillus_sanfranciscensis
1410633	Lachnospiraceae_bacterium_YSB2008
1214065	Enterobacteriaceae_bacterium_B14
1638	Listeria_ivanovii
1443441	Acuticoccus_yangtzensis
1643	Listeria_welshimeri
1230461	Pseudomonas_sp._ABAC61
1705578	Clostridium_coskatii
1648	Erysipelothrix_rhusiopathiae
1656	Actinomyces_viscosus
935543	Burkholderia_sp._WSM4176
296591	Polaromonas_sp._JS666
1197727	Pseudomonas_sp._Ag1
263819	Yersinia_aleksiciae
1680	Bifidobacterium_adolescentis
1683	Bifidobacterium_angulatum
1705602	Acidovorax_sp._12322-1
1197706	Arthrobacter_sp._M2012083
1689	Bifidobacterium_dentium
1694	Bifidobacterium_pseudolongum
83615	Luteimonas_mephitis
1698	Brevibacterium_epidermidis
378534	Pseudomonas_sp._Eur1_9.41
1703	Brevibacterium_linens
1705	Corynebacterium_stationis
1115834	Methylophilus_sp._42
280239	Nocardiopsis_chromatogenes
1708	Cellulomonas_fimi
1711	Cellulomonas_flavigena
378548	Novosphingobium_nitrogenifigens
1713	Oerskovia_turbata
1717	Corynebacterium_diphtheriae
1718	Corynebacterium_glutamicum
1719	Corynebacterium_pseudotuberculosis
1721	Corynebacterium_callunae
1727	Corynebacterium_variabile
444103	Streptomyces_sp._CNQ-509
1731	Peptoclostridium_acidaminophilum
509635	Pedobacter_sp._V48
1735	Holdemanella_biformis
1736	Eubacterium_limosum
394958	Clostridium_taeniosporum
83656	Streptomyces_tsukubensis
1033922	Rhodococcus_sp._WB1
1741	Thermodesulfobacterium_commune
67281	Streptomyces_californicus
1230531	Flaviramulus_ichthyoenteri
1747	Cutibacterium_acnes
1853130	Pseudomonas_sp._A3(2016)
67294	Streptomyces_filamentosus
247523	Pseudoalteromonas_aliena
1766	Mycobacterium_fortuitum
1769	Mycobacterium_leprae
67304	Streptomyces_griseorubiginosus
1771	Mycobacterium_phlei
1705718	Pseudomonas_sp._655
427754	Humibacter_albus
1773	Mycobacterium_tuberculosis
1774	Mycobacterium_chelonae
1777	Mycobacterium_gastri
67315	Streptomyces_lavenduligriseus
1781	Mycobacterium_marinum
1783	Mycobacterium_scrofulaceum
1574624	[Propionibacterium]_namnetense
526067	Haloglycomyces_albus
1791	Mycobacterium_aurum
1214225	Acidocella_sp._MX-AZ02
1797	Mycobacterium_thermoresistibile
673548	Comamonas_terrae
280332	Bradyrhizobium_jicamae
1800	Mycobacterium_chubuense
280333	Bradyrhizobium_pachyrhizi
1807	Mycobacterium_obuense
67345	Streptomyces_prasinus
1810	Mycobacterium_vaccae
362257	Streptomyces_vietnamensis
1492738	Flavobacterium_seoulense
1492737	Flavobacterium_gilvum
67365	Streptomyces_sparsogenes
1828	Rhodococcus_fascians
1833	Rhodococcus_erythropolis
1165090	Imtechella_halotolerans
1771311	Pseudomonas_sp._ATCC_PTA-122608
132919	Rhodococcus_jostii
1165096	Methylotenera_sp._73s
132920	Exiguobacterium_antarcticum
67386	Streptomyces_yokosukanensis
1247023	Arsenophonus_endosymbiont_of_Nilaparvata_lugens
198467	Anoxybacillus_gonensis
1443666	Aquimarina_megaterium
493376	Chryseobacterium_palustre
1866	Actinoplanes_missouriensis
214856	Alistipes_finegoldii
1886027	Mucilaginibacter_sp._PPCGB_2223
411486	Clostridium_sp._M62/1
411484	Clostridium_sp._SS2/1
1889	Streptomyces_ambofaciens
411489	Clostridium_sp._L2-50
1901	Streptomyces_clavuligerus
1378168	Firmicutes_bacterium_ASF500
1902	Streptomyces_coelicolor
1907	Streptomyces_glaucescens
1908	Streptomyces_globisporus
1911	Streptomyces_griseus
1912	Streptomyces_hygroscopicus
1923	Streptomyces_phaeochromogenes
1926	Streptomyces_reticuli
1132441	Arthrobacter_sp._35W
1930	Streptomyces_scabiei
1132442	Bacillus_sp._37MA
427923	Desulfurivibrio_alkaliphilus
