tax_id	taxon_name
46200	Geovibrio
46238	Entomoplasma
46239	Mesoplasma
46254	Oenococcus
373984	Rivularia
1914260	Arsenicibacter
13724	Thiocystis
112040	Zobellia
1652133	Halobacteriovorax
1979843	Olegusella
79328	Chitinophaga
996924	Mastigocoleus
1193515	Snodgrassella
1521255	Candidatus_Paracaedibacter
669357	Geminocystis
767891	Candidatus_Puniceispirillum
243627	Hydrocarboniphaga
1161125	Helcobacillus
1161127	Murdochiella
47251	Leptolyngbya
1849551	Cephaloticoccus
1980697	Duodenibacillus
1980693	Negativibacillus
1980685	Caecibacter
1980675	Colibacter
1849718	Labilibacter
1522056	Flaviflexus
1653174	Actinotignum
211469	Kineosphaera
1358438	Lutibaculum
113286	Pseudoramibacter
244364	Methylohalobius
768669	Thermogemmatispora
670486	Dehalogenimonas
1686313	Fenollaria
1882917	Pajaroellobacter
244599	Raphidiopsis
48073	Microbulbifer
48075	Marinobacterium
375928	Natranaerobius
146785	Thermosynechococcus
146918	Salinibacter
81411	Aminomonas
1195526	Gryllotalpicola
81461	Thermanaerovibrio
81463	Anaeromusa
147067	Thermobispora
376469	Olivibacter
409304	Candidatus_Ishikawaella
1916646	Ochrovirga
212742	Morococcus
638847	Pyramidobacter
311207	Gaetbulibacter
180162	Cetobacterium
1654741	Bombella
442430	Coraliomargarita
1654931	Crenobacter
82202	Centipeda
180541	Salinisphaera
82373	Anaerovibrio
377315	Mariprofundus
246263	Hydrogenivirga
475966	Leptolinea
475965	Levilinea
475961	Longilinea
475960	Bellilinea
82802	Trichococcus
312278	Emticicia
1295378	Methylogaea
115780	Desulfotignum
246875	Algoriphagus
246873	Crocinitomix
574697	Butyricimonas
378210	Methyloversatilis
574891	Croceitalea
869806	Marivirga
83461	Corallococcus
1164863	Enteractinococcus
1951300	Solirubrum
83551	Parachlamydia
444052	Tanticharoenia
444051	Mesoflavibacter
83768	Succinimonas
51228	Wigglesworthia
444459	Flagellimonas
84034	Propionispira
182402	Rubritepida
248038	Mucispirillum
182639	Kribbella
1263978	Candidatus_Endolissoclinum
84404	Hippea
1755676	Monashia
281119	Candidatus_Amoebophilus
150059	Halonatronum
1755683	Candidatus_Berkiella
84593	Verrucosispora
182899	Persephonella
84646	Candidatus_Odyssella
510690	Sneathiella
84756	Beutenbergia
445219	Reyranella
674734	Alloactinosynnema
412592	Thermosulfidibacter
379899	Niabella
1133570	Cesiribacter
85072	Allochromatium
85076	Marichromatium
85079	Thiohalocapsa
85108	Halorhodospira
674963	Succinatimonas
117999	Denitrovibrio
118004	Chrysiogenes
85274	Rhodovibrio
150830	Roseibium
380240	Candidatus_Brocadia
216431	Croceibacter
52605	Myxosarcina
52607	Xenococcus
151038	Anaeroarcus
282132	Candidatus_Protochlamydia
413435	Solimonas
511745	Methylacidiphilum
610116	Aliihoeflea
1134403	Melioribacter
1658781	Aliiroseovarius
1494913	Anditalea
1855365	Candidatus_Kryptonium
118747	Bulleidia
1495038	Mesoaciditoga
53244	Desulfonatronovibrio
446458	Fabibacter
1265689	Nafulsella
1495041	Thermopetrobacter
282682	Citreicella
53318	Desulfocapsa
217161	Chamaesiphon
53328	Desulfospira
643217	Afifella
53452	Lamprocystis
446680	Eudoraea
119044	Filomicrobium
86331	Mogibacterium
53572	Deferribacter
414051	Caenispirillum
1397107	Aliifodinibius
53634	Acidimicrobium
1266053	Algiphilus
348581	Propionicicella
217510	Fulvimarina
184869	Varibaculum
1495768	Candidatus_Evansia
1921784	Kiritimatiella
119541	Rhodobaca
1004301	Flavihumibacter
1004300	Hydrotalea
86795	Marmoricola
643949	Ferrithrix
447467	Simiduia
54298	Chroococcidiopsis
545865	Calditerrivibrio
873565	Diplorickettsia
218207	Desulfatibacillum
87171	Natronohydrobacter
119977	Acidithiobacillus
119979	Thermithiobacillus
316625	Saccharophagus
415014	Proteiniborus
153027	Desulforegula
513557	Syntrophorhabdus
349742	Sedimenticola
1955421	Rappaport
448125	Dethiosulfatibacter
153232	Oceanicaulis
186191	Marinithermus
186188	Xylanimonas
1857532	Muribacter
1824856	Oceanivirga
120961	Roseiflexus
1005722	Phormidesmis
55506	Schwartzia
1792239	Caviibacter
1792291	Marinagarivorans
252306	Robiginitalea
252356	Maribacter
940557	Granulicella
940550	Gilvimarinus
875170	Celeribacter
154346	Thiorhodospira
187144	Caldithrix
56106	Cylindrospermum
482136	Fangia
351094	Paucisalibacillus
121820	Roseinatronobacter
1924110	Massiliomicrobiota
187492	Thalassolituus
416916	Aggregatibacter
482460	Sediminibacillus
1400059	Pontibaca
941338	Bhargavaea
580880	Amorphus
253238	Ethanoligenens
1891672	Candidatus_Jidaibacter
286130	Sulfuricurvum
1465824	Timonella
57039	Malonomonas
89966	Hymenobacter
745410	Gallaecimonas
319458	Leadbetterella
516086	Clostridiisalibacter
221282	Mastigocladopsis
57488	Thiorhodococcus
57495	Dermacoccus
155977	Acaryochloris
57739	Vogesella
1434010	Jatrophihabitans
1433987	Amantichitinum
1433986	Actibacterium
1433998	Dissulfuribacter
1433993	Chryseolinea
1434045	Sinomicrobium
1434019	Mameliella
1434028	Ornatilinea
1434031	Pleomorphobacterium
1434048	Thermoanaerobaculum
1335745	Spiribacter
1827277	Aliterella
1434050	Zhongshania
188907	Oleispira
123375	Solobacterium
1827307	Ventosimonas
1172191	Catenovulum
451373	Rudanella
582472	Wohlfahrtiimonas
582491	Rubidibacter
1729679	Faecalibaculum
156885	Thioflavicoccus
288021	Kordiimonas
1074468	Candidimonas
156993	Reichenbachiella
1303912	Desulfatitalea
1926556	Emergencia
58842	Sagittula
59195	Rickettsiella
59282	Blastochloris
354203	Yangia
1501143	Neosynechococcus
354354	Niastella
92244	Thioalkalimicrobium
1763521	Paludisphaera
1501433	Kamptonema
1763555	Risungbinella
649460	Filimonas
649462	Gracilimonas
256319	Chlorobaculum
59734	Empedobacter
59738	Marinilabilia
59739	Flammeovirga
59740	Persicobacter
125287	Ornithinimicrobium
289201	Pontibacillus
1206748	Nitrolancea
715222	Caldicoprobacter
190972	Sedimentibacter
682522	Ilumatobacter
453229	Desulfarculus
256616	Parvibaculum
60136	Sulfitobacter
158481	Hahella
191291	Nautilia
191301	Caminibacter
551759	Aromatoleum
256846	Lentisphaera
551771	Vulcanibacillus
191494	Conexibacter
650341	Leeia
158848	Moellerella
224455	Hyalangium
224474	Desulfothermus
1535231	Altibacter
191767	Plesiocystis
191769	Marinilactibacillus
388463	Edaphobacter
290180	Roseivirga
28033	Sulfobacillus
28048	Acidothermus
159191	Nodularia
60892	Desulfobacca
1076727	Candidatus_Photodesmus
93682	Roseivivax
28186	Acetohalobium
28222	Desulfobacula
28228	Colwellia
28236	Petrotoga
28261	Thermodesulfovibrio
28263	Arcanobacterium
1634037	Desulfoplanes
61170	Holdemania
28443	Herbidospora
1961799	Lacunisphaera
1929083	Tidjanibacter
323449	Pontibacter
1470353	Candidatus_Soleaferrea
290731	Aminiphilus
159730	Thermovenabulum
61434	Dehalococcoides
225421	Oceanibulbus
61593	Thiorhodovibrio
225447	Yaniella
585890	Chitiniphilus
651456	Kosmotoga
28884	Hydrogenovibrio
28905	Caedibacter
1765682	Acidibacillus
389486	Sediminicola
651660	Paenisporosarcina
356797	Meganema
192987	Allofustis
422440	Stenoxybacter
1274401	Candidatus_Hepatobacter
1765964	Acidihalobacter
1077886	Thermanaerothrix
29298	Planobispora
29331	Amphibacillus
455358	Balneola
29393	Dolosigranulum
29404	Microlunatus
29521	Brachyspira
1635148	Sanguibacteroides
29526	Syntrophobacter
160798	Marinitoga
160800	Methylosarcina
291967	Acaricomes
947567	Litoreibacter
488937	Desulfonatronospira
1930845	Ndongobacter
1930830	Anthococcus
292480	Atopostipes
194195	Alysiella
1930933	Occidentia
1341118	Luminiphilus
1930924	Haematomicrobium
423604	Elusimicrobium
489140	Geminicoccus
390846	Echinicola
882379	Aliagarivorans
1341120	Pseudohaliea
390876	Nisaea
292637	Seinonella
456492	Saccharibacillus
1701761	Thiobacimonas
1406885	Aliiglaciecola
129001	Syntrophothermus
227388	Thermodesulfobium
456826	Candidatus_Cloacimonas
162027	Haliangium
1472762	Enorma
1472763	Kallipyga
293136	Desulfitibacter
162171	Magnetococcus
653683	Anaerosporobacter
63958	Demetria
64001	Nevskia
227979	Jeotgalicoccus
64159	Desulfurobacterium
1768185	Terracidiphilus
359337	Marinimicrobium
490567	Arenimonas
392332	Geoalkalibacter
556178	Humibacillus
162985	Hapalosiphon
1965226	Urmitella
1408194	Endomicrobium
31983	Helcococcus
458032	Chloracidobacterium
32068	Sebaldella
64895	Borreliella
32199	Buchnera
64968	Marinospirillum
32205	Leptonema
196079	Oceanobacter
392733	Terriglobus
1769012	Arachidicoccus
261684	Thermosinus
392825	Halalkalibacillus
261825	Agarivorans
1933048	Neofamilia
1572663	Chishuiella
261933	Pleomorphomonas
393029	Desulfurispirillum
655184	Candidatus_Thioglobus
65502	Cryptosporangium
213485	Micavibrio
475794	Haliea
295577	Chthoniobacter
623276	Maritalea
574559	Hellea
690086	Salinarimonas
2368	Arhodomonas
1100891	Paenalcaligenes
265487	Blastopirellula
54293	Thermosyntropha
1123044	Ponticaulis
1861843	Terasakiispira
457933	Elioraea
1195766	Planktotalea
1146845	Dongia
64	Herpetosiphon
113	Gemmata
123	Pirellula
33073	Zymobacter
361050	Rubritalea
492233	Thiohalorhabdus
846	Oxalobacter
965	Oceanospirillum
427077	Salsuginibacillus
1370	Marinococcus
1279388	Kandleria
591374	Caldanaerovirga
656899	Schlesneria
1148783	Diplosphaera
1998	Planomonospora
264147	Millisia
231683	Saccharospirillum
68335	Coprothermobacter
35836	Desulfacinum
265488	Rhodopirellula
561367	Salinimicrobium
1937999	Hugenholtzia
168657	Hydrogenobaculum
136491	Atopobacter
104175	Oscillochloris
1906660	Candidatus_Mikella
1775716	Methylobrevis
432330	Tumebacillus
1579505	Rubripirellula
1579506	Roseimaritima
400060	Paludibacterium
1055688	Sandaracinus
1121253	Catelliglobosispora
171412	Eremococcus
269773	Atopococcus
400947	Deefgea
1843210	Anaerocolumna
1155385	Proteiniclasticum
41273	Tissierella
74385	Gracilibacillus
500614	Desmospora
336830	Arsukibacterium
402649	Actinomycetospora
665568	Paraoerskovia
633405	Lacticigenium
1354333	Cosenzaea
1649453	Gimesia
1649503	Terrimicrobium
1649480	Planctopirus
666508	Phycisphaera
142577	Prauserella
667112	Lutispora
568987	Candidatus_Hamiltonella
274470	Alkalibacter
340096	Tuberibacillus
504090	Kushneria
373053	Calditerricola
471798	Shimazuella
13334	Anaerobiospirillum
178440	Opitutus
112987	Neochlamydia
1522432	Pseudoduganella
146784	Bacteriovorax
146935	Azovibrio
114185	Candidatus_Carsonella
1884934	Paramaledivibacter
181069	Proteocatella
82978	Budvicia
82980	Leminorella
574899	Haloferula
214904	Tepidibacter
411566	Candidatus_Midichloria
117156	Actinopolymorpha
510701	Desulfurispora
249523	Aestuariibacter
577310	Parasutterella
1332112	Limnoraphis
1005038	Fimbriimonas
515417	Amphritea
418453	Desulfovirgula
58122	Spirillospora
1631197	Allosalinactinospora
288793	Salinimonas
256818	Gulosibacter
748770	Dolichospermum
519427	Sharpea
1273095	Anaerosphaera
1502725	Effusibacillus
28194	Thermonema
225143	Oceanisphaera
1929135	Halofilum
1274363	Polycyclovorans
29417	Mastigocladus
1505231	Chitinivibrio
1505660	Asaccharospora
1276290	Caldibacillus
162291	Planomicrobium
64322	Carnimonas
392735	Uliginosibacterium
1408818	Youngiibacter
42447	Anaerobranca
1715793	Casaltella
339721	Desulfovermiculus
1297562	Phaseolibacter
296014	Algicola
1543704	Niveispirillum
331525	Kribbia
1937963	Eisenibacter
300264	Silvimonas
500577	Nesiotobacter
112008	Ignatzschineria
448176	Granulicoccus
124224	Brackiella
157591	Sterolibacterium
1543705	Nitrospirillum
866	Ruminobacter
83770	Succinivibrio
1410680	Methyloglobulus
160795	Ureibacillus
379065	Caldalkalibacillus
156454	Anaeroglobus
1274351	Kroppenstedtia
1434049	Thermophagus
1236988	Geofilum
1640153	Caldisalinibacter
