file_id	146937	73029	1054211	92793	335058	314343	846	1344552	963	47670	75654	149698	32257	538	482	48736	106589	16	222	34072	114248	219181	80865	12916	283	28219	281915	28196	194	209	13687	204447	441	125216	522	186650	407	85413	374	1033	120652	279	165697	1111	165696	165695	46913	528	41275	20	75	68287	28100	295418	1060	256616	265	238783	179	35832	1981028	872	1882917	958	146784	419014	196081	2701	1678	1912216	1743	29404	1839	76833	28263	1069494	984996	57499	43668	1696	55968	447237	33882	1742991	57494	1645	57493	32207	1269	1742989	1742993	1827	1817	1434010	2053	1763	144193	1716	37914	1847725	2050	1654	402649	1847	1860	848	168808	32067	1505663	100883	135858	1279384	1940255	1508657	459786	216851	28453	84567	28138	1348911	397864	283168	1635148	574697	43994	1164882	189330	43996	420345	248744	1407607	572511	207244	28050	841	1283313	577309	909656	836	375288	816	508459	2753	638847	838	1649459	1506553	1769710	830	239934	1432051	177971	1213720	265975	1501226	1505652	1505657	1257	1849828	2383	1506577	1980693	244127	1926663	292632	1392389	1017280	1380	102106	1472762	46123	66831	29393	1651	1375	2747	1350	117563	2737	1578	46255	1243	559173	44249	2755	1637	129337	33986	489909	1279	150247	704093	1386	1433999	191303	1378	2093	1472649	1573535	1573536	1573534	1935200	123375	118747	61170	1647	1357	1301	165779	162289	1582879	150022	543311	1161127	44259	86331	1730	264995	270497	990721	715222	33024	904	970	52225	82373	29465	909928	39948	906	156454	158846	580596	1298	248038	1473205	84108	580024	447020	84111	644652	133925	1935188	270	65551	1961799	265488	173479	237	239759	308865	59735	501783	59732	59734	237444	1016	332102	1648511	504481	79328	89966	101	120831	96	131079	40544	577310	40323	83618	338	83614	68	2717	776	445	222991	469	286	2745	475	212791	497	28253	53246	67575	111142	416916	724	713	547	82986	544	579	160674	613	581	583	586	204037	570	590	642	83770	674963	22	657	662
S23142_58T_S4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00425622472866567	0	0	0	0	0	0	0	0	0	0.000638433709299851	0	0.000319216854649926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532028091083209	0	0	0	0	0.00510746967439881	0	0	0	0	0	0	0.0206426899340285	0.000319216854649926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186209831879123	0	0	0	0	0.000212811236433284	0	0	0	0	0.100553309214727	0	0	0	0	0.011598212385614	0.00276654607363269	0	0.00478825281974888	0	0	0.00574590338369866	0	0	0.000957650563949777	0.0121302404766972	0.0683124068950841	0.0105341562034475	0.00404341349223239	0.00925728878484784	0.0045754415833156	0.000744839327516493	0	0.0214939348797617	0.00627793147478187	0.10108533730581	0	0	0	0	0	0.0160672483507129	0	0	0.0639497765482017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453287933602894	0.000638433709299851	0	0	0	0	0	0	0	0	0	0	0.00244732921898276	0	0	0.000425622472866567	0	0	0	0	0	0	0	0	0	0.000212811236433284	0	0	0	0	0.00117046180038306	0	0	0	0.00138327303681634	0	0	0	0	0	0	0	0.000532028091083209	0	0	0.00106405618216642	0	0	0	0	0	0	0	0	0	0	0	0.00223451798254948	0.00159608427324963	0	0	0	0	0	0	0.000957650563949777	0	0	0.00138327303681634	0	0	0	0	0	0	0	0	0.00478825281974888	0	0	0	0	0	0	0	0.0430942753777399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755479889338157	0.00138327303681634	0	0	0	0	0	0	0	0	0	0	0.000319216854649926	0	0	0	0	0	0	0	0	0	0.000957650563949777	0	0	0	0	0	0	0.00117046180038306	0	0	0	0	0	0	0	0	0	0	0	0
S23160_71T_S18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124567474048443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00318339100346021	0	0	0	0	0	0	0.0233910034602076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021038062283737	0	0	0.00027681660899654	0	0	0	0	0	0	0.0772318339100346	0	0	0	0.000692041522491349	0.0143944636678201	0.00456747404844291	0	0.00636678200692042	0	0	0.0120415224913495	0	0	0	0.00484429065743945	0.0626989619377163	0.00747404844290657	0.00387543252595156	0.00539792387543253	0.00429065743944637	0.00318339100346021	0	0.0293425605536332	0.0105190311418685	0.135640138408304	0	0	0	0	0	0.0135640138408305	0	0	0.0790311418685121	0	0	0	0	0	0	0	0	0	0	0	0.00152249134948097	0	0	0.0304498269896194	0	0	0	0.000830449826989619	0	0	0	0	0	0	0	0.0013840830449827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207612456747405	0.00055363321799308	0	0	0	0	0	0	0	0	0	0	0.000968858131487889	0	0.000692041522491349	0	0.00041522491349481	0.00041522491349481	0	0	0	0	0	0	0	0	0	0.00498269896193772	0.00290657439446367	0	0	0	0	0	0	0	0	0	0.000968858131487889	0	0	0	0	0	0	0	0	0.00539792387543253	0	0	0	0	0	0	0	0.0386159169550173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107958477508651	0.00636678200692042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S23169_73T_S27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610771793448084	0	0	0	0.000166574125485841	0	0	0	0	0	0	0	0	0	0.000333148250971682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00427540255413659	0	0	0	0	0	0	0.0144919489172682	0.000444197667962243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000888395335924486	0	0	0	0.0163242642976124	0	0	0.000277623542476402	0	0	0	0	0.000333148250971682	0	0.0607440310938368	0	0	0	0.000333148250971682	0.010882842865075	0.00394225430316491	0	0.00471960022209883	0	0	0.0053858967240422	0	0	0.000444197667962243	0.00483064963908939	0.032870627429206	0.00527484730705164	0.00249861188228762	0.00388672959466963	0.00210993892282066	0.00144364242087729	0	0.0218767351471405	0.00866185452526374	0.0991671293725708	0	0	0	0.000777345918933926	0	0.0131038312048862	0.000333148250971682	0	0.069905607995558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287617990005552	0.000499722376457524	0	0	0.000277623542476402	0	0	0	0	0	0	0	0.0200444197667962	0	0	0.00105496946141033	0	0	0	0	0	0	0	0	0.000111049416990561	0.000721821210438645	0	0	0	0	0.00116601887840089	0.000277623542476402	0	0	0.000111049416990561	0	0	0	0	0	0	0	0.000277623542476402	0.00727373681288173	0	0.000610771793448084	0.000111049416990561	0	0	0	0	0	0	0	0	0	0	0.000333148250971682	0.00272071071626874	0	0	0	0	0	0.000166574125485841	0.00111049416990561	0	0	0.000222098833981122	0	0	0	0.000388672959466963	0	0	0	0	0.00477512493059411	0.000444197667962243	0	0	0	0	0	0	0.0398667406996113	0	0.000277623542476402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110494169905608	0.00166574125485841	0	0	0	0	0	0	0	0	0	0	0.000166574125485841	0	0	0	0	0	0	0	0	0	0.000444197667962243	0	0	0	0	0	0	0.000277623542476402	0	0	0	0	0	0	0	0	0	0	0	0
S23139_56T_S1	0	0	0	0	0	0	0.000416435313714603	0	0	0	0	0	0	0	0	0	0	0	0.000347029428095503	0	0	0	0	0	0	0	0	0	0.000694058856191005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388672959466963	0	0	0	0	0	0	0.0217240421987785	0.000694058856191005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208217656857302	0	0	0	0.0214464186563021	0	0	0.000277623542476402	0	0	0	0	0	0	0.0578845086063298	0	0	0	0	0.0120766240977235	0.00458078845086063	0	0.00638534147695725	0	0	0.00458078845086063	0	0	6.94058856191005e-05	0.00846751804553026	0.0465019433647973	0.00548306496390894	0.00145752359800111	0.00506662965019434	0.0108967240421988	0.00138811771238201	0	0.0269988895058301	0.00936979455857857	0.115352581898945	0	0	0	0.00687118267629095	0	0.0188784008883953	0.000832870627429206	0	0.0693364797334814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0290810660744031	0.000555247084952804	0	0	0.00326207662409772	0	0	0	0	0	0	0	0.0312326485285952	0	0	0.000277623542476402	0	0	0	0	0	0	0	0	0	0.000624652970571904	0	0	0	0	0.00138811771238201	0.0139505830094392	0	0	0.000347029428095503	0	0	0	0.00131871182676291	0	0	0	0	0.0387978900610772	0.000624652970571904	0.00124930594114381	0	0	0	0.000208217656857302	0	0	0	0	0	0	0	0.000277623542476402	0.00235980011104942	0	0	0	0.000555247084952804	0	0	0.000138811771238201	0	0	0.00166574125485841	0	0	0	0	0	0	0	0	0.00617712382009994	0.000347029428095503	0	0	0	0	0	0	0.0416435313714603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818989450305386	0.00152692948362021	0	0	0	0	0	0	0	0	0	0	0.000277623542476402	0	0	0	0	0	0	0	0	0	0.000485841199333704	0	0	0	0	0	0	0.00124930594114381	0	0	0	0	0	0	0.0120766240977235	0	0	0	0	0
S23144_59D_S6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281807570451893	0	0	0	0	0	0.00016675004168751	0	0	0	0.000722583513979212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383525095881274	0	0	0	0	0	0	0.0209549219053971	0.000555833472291701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000667000166750042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256795064198766	0	0	0.000277916736145851	5.55833472291701e-05	0	0	0.000277916736145851	0	0	0.0918792729698182	0	0	0	0	0.0147851703629593	0.00439108443110444	0.00016675004168751	0.00533600133400033	0	0	0.00667000166750042	0	0	0.000833750208437552	0.00983825245956312	0.0511366794508365	0.00605858484797955	0.00227891723639598	0.00867100216775054	0.00472458451447946	0.000944916902895892	0	0.0266244233227725	0.00644766827858374	0.0872658551497971	0	0	0	0	0	0.0163970874326052	0.000611416819520872	0	0.0629203490634206	0	0	0	0	0	0	0	0	0	0	0	0.000555833472291701	0	0	0.0376299260741482	0.000944916902895892	0	0	0.000944916902895892	0	0	0	0	0	0	0	0.000611416819520872	0	0	0.000500250125062531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127841698627091	0	0	0	0.00450225112556278	0	0	0	0	0	0	0	0	0.00377966761158357	0.000444666777833361	0.000611416819520872	0.000889333555666722	0	0	0.00011116669445834	0	0	0	0	0	0	0	0.00188983380579178	0.00277916736145851	0	0	0	0.000611416819520872	0	0.000555833472291701	0.00133400033350008	0	0	0.000944916902895892	0	0	0	0	0	0	0	0	0.00327941748652104	0	0	0	0	0	0	0	0.0444666777833361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00939358568172975	0.00233450058362515	0	0	0	0	0	0	0	0	0	0	0.00016675004168751	0	0	0	0	0	0	0	0	0	0.000333500083375021	0	0	0	0	0	0	0.00150075037518759	0	0	0	0	0	0	0	0	0	0	0	0
S23177_72D_S35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192644483362522	0	0	0	0	0	0.000181170360529017	0	0	0	0.000241560480705357	0	0.000301950600881696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471042937375445	0	0	0	0	0	0	0.0216196630231294	0.000664291321939731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000362340721058035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200495198985446	0	0	0.000301950600881696	0	0	0	0	0	0	0.0677577148378525	0	0	0	0	0.0156410411256718	0.00525394045534151	0.000241560480705357	0.00495198985445981	0	0	0.00845461682468748	0	0	0.00072468144211607	0.00549550093604686	0.0376834349900356	0.00561628117639954	0.00283833564828794	0.00591823177728124	0.00483120961410713	0.00114741228335044	0	0.027235944199529	0.0117760734343861	0.122410773597439	0	0	0	0.000785071562292409	0	0.0191436680958995	0	0	0.0782655957485355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335769068180446	0.000422730841234374	0	0	0.00150975300440848	0	0	0	0	0	0	0	0.00126819252370312	0	0	0.00072468144211607	0	0	0	0	0	0	0	0	0	0.000966241922821426	0	0	0	0	0.00187209372546651	0	0	0	0.0041669182921674	0	0	0	0	0	0	0	0	0.00410652817199106	0.00144936288423214	0.000181170360529017	0.000905851802645087	0	0	0	0	0	0.000301950600881696	0	0	0	0	0.00247599492722991	0.00301950600881696	0	0	0	0	0	0	0	0	0	0.000483120961410713	0	0	0	0.000301950600881696	0	0	0	0	0.00537472069569418	0	0	0	0	0	0	0	0.0440847877287276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104474907905067	0.00271755540793526	0	0	0	0	0	0	0	0	0	0	0.000181170360529017	0	0	0	0	0	0	0	0	0	0.000785071562292409	0	0	0	0	0	0	0.0013889727640558	0	0	0	0	0	0	0	0	0	0	0	0
S23175_74D_S33	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169252468265162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000677009873060649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282087447108604	0	0	0	0	0.00688293370944993	0	0	0	0	0	0	0.0172073342736248	0.000169252468265162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073342736248237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163046544428773	0	0	0	0.000394922425952045	0	0	0	0	0	0.0739633286318759	0	0	0	0.000620592383638928	0.0101551480959097	0.00643159379407616	0.000394922425952045	0.00321579689703808	0	0	0.00750352609308886	0	0	0.00129760225669958	0.00468265162200282	0.0335684062059238	0.00755994358251058	0.00220028208744711	0.00592383638928068	0.00411847672778561	0.00118476727785614	0	0.017771509167842	0.011114245416079	0.110296191819464	0.000677009873060649	0	0	0.000338504936530324	0.00141043723554302	0.0115655853314528	0.000507757404795487	0	0.0548377997179126	0.00242595204513399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0271368124118477	0	0	0	0.00107193229901269	0	0	0	0	0	0	0	0.00321579689703808	0	0	0.000225669957686883	0	0.000282087447108604	0	0	0	0	0	0	0	0.000677009873060649	0	0	0	0	0.000677009873060649	0	0	0	0	0	0	0	0	0	0.000169252468265162	0	0.000620592383638928	0.0032722143864598	0	0.000338504936530324	0	0	0	0	0	0	0	0	0.000282087447108604	0	0	0.0029901269393512	0.00186177715091678	0.000112834978843441	0	0	0	0	0	0	0	0	0	0	0	0.000225669957686883	0	0	0	0	0	0.00332863187588152	0	0	0	0	0	0	0	0.0429337094499295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010098730606488	0.00203102961918195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00157968970380818	0	0	0	0	0	0	0.00073342736248237	0	0	0	0	0	0	0	0	0	0	0	0
S23141_57D_S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151733555875882	0	0	0	0	0.000151733555875882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00493134056596616	0	0	0	0	0	0	0.0185114938168576	0	0	0	0	0	0	0.000151733555875882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191184280403611	0	0	7.5866777937941e-05	0	0	0	0	0.000303467111751764	0	0.0643350276913739	0	0	0	0	0.0147181549199605	0.00682801001441469	0	0.00553827478946969	0	0	0.00713147712616645	0	0	0	0.00637280934678704	0.0392231241939155	0.0050072073439041	0.00379333889689705	0.0050072073439041	0.00569000834534557	0.00303467111751764	0	0.0292845762840452	0.0103937485774979	0.129352856384189	0	0	0	0	0	0.0163113572566573	0	0	0.0845914574008042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0331537819588802	0	0	0	0.0033381382292694	0	0	0	0	0	0	0	0.00751081101585616	0	0	0	0	0	0	0	0	0	0	0	0	0.000682801001441469	0	0	0	0	0.00151733555875882	0.000682801001441469	0	0	0.00432440634246264	0	0	0	0	0	0	0	0	0.00576587512328351	0	0.000986268113193233	0.000227600333813823	0	0	0	0	0	0	0	0	0	0	0.00227600333813823	0.00356573856308323	0	0	0	0	0	0.000151733555875882	7.5866777937941e-05	0	0	0.00151733555875882	0	0	0	0.000303467111751764	0	0	0	0	0.00455200667627646	0	0	0	0	0	0	0	0.0493892724375996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101661482436841	0.0016690691146347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113800166906911	0	0	0	0	0	0	0.00182080267051058	0.000379333889689705	0	0	0	0	0	0.00106213489113117	0	0	0	0	0
S23150_78D_S12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407000407000407	0	0	0	0	0	0	0.00915750915750916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10989010989011	0	0	0	0	0.00712250712250712	0.00223850223850224	0	0.00122100122100122	0	0	0.00712250712250712	0	0	0.00386650386650387	0.00997150997150997	0.0702075702075702	0.0252340252340252	0.0138380138380138	0	0	0	0	0	0.00101750101750102	0.108058608058608	0	0	0	0	0	0	0	0	0.171347171347171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252340252340252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610500610500611	0	0.000610500610500611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00752950752950753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126170126170126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
