file_id	TP53	MLL2	CDKN2A	PIK3CA	NFE2L2	KEAP1	ARID1A	RB1	FBXW7	HLA.A	HRAS	FAT1	NF1	PTEN	NOTCH1	ARHGAP35	NSD1	ASXL1	EP300	RASA1	EGFR	FUBP1	FGFR3	STK11	SERPINB13
870a9bdd-b152-462f-ab52-adeb1f1cb8e3	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
a192db58-a6cd-4f9e-87fd-b7372335f019	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
b9703fc4-4834-4f11-b316-278fe19a0b7f	mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
f45c0334-854d-487b-994c-d17688ff2341	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
1d32d4fb-6d78-487f-a2e3-fbf7cb4d339a	mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
cad0ba64-5e6d-4ac9-8241-c894d0e2354c	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
0f1d92b7-20f6-42a5-aaf9-f1684fef417d	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
dd8df684-4dfb-47e9-9c48-765aaf9982cb	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
e9cb8f53-d969-43ee-a949-0b0288daa134	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
e5f5aa88-0b0e-4620-8ff4-3316ab3e9cd8	mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
5fc9d1c8-20ee-4f68-9c40-165fc2a85215	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
440ff3e9-cffe-4390-b948-c7af06cbdacf	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
2b9f5b92-db97-4e85-b0bf-f50483ca2155	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
4eb98add-803b-4641-a490-723f45b29312	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
db52b140-efb3-4475-88a2-45308ccda25f	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated
01848917-318d-442b-bf9c-20de499802ff	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
b91903e7-eef3-4b45-b79f-4f0590b90452	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
de40c327-f2a7-4810-a02e-dfe47a3b74ff	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
b1515200-a4cf-488b-8944-afc117b8cd25	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated
a29e2be8-adcb-4c60-a53c-37bb3e258e2e	mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
8f379179-cb5c-4e49-93ae-da2a50839058	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
957f28ac-cf8c-4fb6-893e-ff5b6d7e58fb	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
7cea40f8-4bd7-4856-a0ba-e7157f67320f	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
fb3d40f2-16d8-408f-bd89-85969e0b80a1	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
6dd2a2aa-efeb-4ddb-a66a-0f78f6e1c4e6	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
1f6d3d57-58c1-4792-b465-9a4a3cfb45c8	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
ec390580-681d-4b98-9fd4-b1f31b468f14	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	mutated	not_mutated	not_mutated	not_mutated
b712b568-5204-450a-92ad-a7f0a273ba4b	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
7296a01f-877c-47ac-91d7-9a44723de8ed	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
5c14dbd3-1664-4f74-89a1-985121b31e7f	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
0e4e8831-8bb2-4884-8d14-a44efb76d40e	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
29bc2610-9a38-4e62-ae5c-b6ac5b560357	mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
62ce647a-94ab-41ed-b196-604ccc220674	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
51d9a70f-0b11-4c68-93c2-2fe6bee7f2cb	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
b55c5312-3cea-4b33-8703-6e599f6a66db	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
2b5baff4-8c7b-4f94-acdc-5becc34d2944	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
a3d08ec2-22d1-4714-b0b6-2499ca488762	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
da0ba2e6-bf7c-4106-8f42-b07e0e380e67	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
fc2065f9-7e23-4a28-b084-b810d1a87009	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
1f560ccd-e207-4e79-a3f4-ec9a956a8791	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated
c3e5b013-951b-4bc7-aca9-d511864f6ccf	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
c639c0e5-c460-4eb3-b9ff-950216d03b61	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
7af60094-0b3f-413a-9290-d5bfe957800b	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated
d0b319fe-1b54-4f84-8f8f-72d6dd107171	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated
659f8b5e-59e1-41ea-8bc8-f7bf4c5f0d4f	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
00d82ead-ef14-46a7-b676-0d25af3711ec	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated
a0ae1107-f015-4648-9b33-0618c3e797c5	mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
d9cafb79-ce7e-44ce-b92e-931365b0a09b	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
35bd2f68-a793-42af-b779-a2962d153d55	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
119599b9-b3d0-4ebd-aacd-4515ae5c4891	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
0b37a95e-d883-43b3-b42d-eef8abfd897d	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
a4581f16-a669-4753-a5b5-feeb87430504	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
20c33c78-71ec-405d-a56a-de7b66506249	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
29aa71aa-3138-4f9c-8c25-b39cc26a416d	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
f77f16ae-97b1-442c-8bb9-58fc90fd4c92	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
a27ca6ec-7c8b-45cf-9daf-0bff9fdb66f0	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
fb5102c1-90c2-4b3a-8e58-c9ed9b5fc89e	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
7e83b372-ba64-4212-84fd-0e307b030459	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
ed10ea17-81b0-48e1-b38a-8c16043f0bd7	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
f6115dfc-e6f5-44e8-be44-7723ac199bbb	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
a33a78d3-f1cc-47a9-97b1-31d187c95a87	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
16fee553-284a-4719-bb8b-d67b471dfd25	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
f80de23f-8df9-4de1-b2c0-cbab7c579b51	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
5c317490-05e7-447e-aaec-5ade14584f82	mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
635ee6c8-ce8b-4bcb-9774-40032c2a6b41	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
c9cd38d0-8e7c-420b-9128-cd3efaff2195	mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
dd0205f8-fc34-4348-ad9d-fb1f0b585e79	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown
b4e98564-d27d-4984-8b93-50d0d8249584	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
c775bba3-dc68-404a-a3f5-146ecb2f5a88	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
39557e4e-38d6-46f5-b411-071698435b89	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
d1326090-7658-412c-aca5-a82f945c840a	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
97b2b5cc-6d2c-420a-8e54-cd60c7a548b1	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
64e4943f-4087-4093-87b2-c8177d3976dc	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
129cce23-76c3-4002-8141-5d04eef264de	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
3c0803b9-72e5-46c2-8494-c6a56e028b2f	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
9f953a61-edc0-44f3-9881-fc4e016b7050	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
1e89f460-7557-4f89-b9b9-51cc0b775f2b	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated
e5e4146d-1bfc-48ee-833a-32a6bb9900ec	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
95f4cc0c-7135-46a8-a9fb-0281bc548637	mutated	not_mutated	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
f5001746-350b-42f2-b509-228c07e682d7	mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
a14d77be-b171-4a25-9838-9da3a87381bb	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
f989025c-f8c5-48e2-b9ec-7bd32c27e73c	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated	mutated	not_mutated	not_mutated	not_mutated	not_mutated	not_mutated
