file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE
8e7a6516-cbb0-49f5-956d-4ec95949480a	0.0132381960411863	0.0373089158019045	0	0.163979920041219	0	0.0183043956781547	0.0566409863113865	0.0701450771217065	0.0586754006631086	0	0.0265451131710935	0	0.0157389042149297	0.159903004024833	0.0606095909404696	0.258511405287948	0.0308399443867593	0	0.00414318909839195	0.0193935279496232	0	0.00602242926728552	0	0.467619936123522	0.884468405642282
60d9011d-55ed-407a-a5c3-9384ca8269f8	0.0249528927258717	0	0.00130086561747288	0.0272102171396519	0	0.0206863278246928	0	0.053235024420499	0.037624840601107	0.0145658630195752	0.00452728462365254	0.021819647440402	0.00760793767110658	0.393195078342315	0.0282298978852604	0.304055099336222	0.0160178998375564	0	0	0.0288539097599743	0.0161172137546408	0	0	0.455456257243846	0.89513715106137
bd3de9da-c413-490e-b0ba-7f92f5d22dbf	0	0	0.00249191379950387	0.302119137417474	0	0.011565073676058	0.0438456981812218	0.0796572194211039	0.0874489023640951	0.0088336166955595	0	0.0705791589093582	0.00727879948073038	0.119678618028838	0.0549048684671962	0.146632496203571	0.0134452887676959	0.0130792123583867	0.00750207129312116	0	0	0.0309379249360863	0	0.67625213826114	0.762850215192632
993cfa7f-39b1-4b92-8fec-3d3cf952d38a	0.0322828858491308	0.0400798067386237	0.00492183389285467	0.074356799907459	0	0.108993299097975	0.0551840251312779	0.0741822868534717	0.030168312768402	0.0219845021057492	0.0613955185753826	0	0.0077056493180765	0.190125531923017	0.0592787812488488	0.169331153240755	0.0199528014481768	0.00605591287372105	0.0282893588369972	0	0.0122353416732214	0.00347619851686023	0.003	0.273588694430677	0.970721970419559
3dc1110b-d5c5-42ab-8f20-ee1525eca965	0	0.0357794723064127	0.0141295015723123	0.220751781855241	0	0.00119563795413228	0.0907305533431477	0.0794654909464723	0.0280218601387368	0	0.0743660208248411	0	0	0.144371373903098	0.106731766282286	0.154025712427511	0.0195173353157049	0	0.0198940067037586	0.00685719107551262	0	0.00416229535083296	0.001	0.359848568754032	0.935092372438301
32a6388d-c93b-404b-9f41-2b092f44c9be	0.0169633573008838	0	0.025726541967322	0.220989371983702	0	0.0963498496955646	0.0630370953109792	0.0254509971373191	0.0480066493660231	0	0.0406278354530467	0	0	0.250960722996736	0.0657800867184186	0.139949436834059	0.00260541172415684	0	0	0.00355264351178914	0	0	0.001	0.348079514766855	0.943178281754948
8a1a0fd9-9e1b-4791-96bc-35d8ec562ed3	0.135447822249401	0	0.0308742915116538	0.21214970253458	0	0.105558871219026	0.0441975633025565	0.0614269393837611	0.0541895357750809	0.0284946683931878	0	0	0.0140247386991251	0.0912834534083259	0.0584610592073052	0.1283418757786	0.0152499101072903	0.00225562660411235	0.0180439418259953	0	0	0	0	0.621583157608063	0.803718303780113
b7d6cb62-27c7-417a-8428-01336d8245c9	0.00524551451820976	0.016637984921812	0.00595279001839923	0.151594141641069	0	0.119311028882802	0.0297333156944365	0.0610545303792066	0.0382346693087984	0	0.00368554774100555	0.0195378584462852	0.0184150051637476	0.131981453363509	0.116002450729026	0.178064694780183	0.0300655139685193	0	0.0707073589984404	0	0	0.00377614144455166	0	0.590103775141373	0.824086580486707
4bf1b85e-fef2-409a-9bd7-124e701c2bb1	0.115453384002928	0	0.0367453705233088	0.122766492997067	0	0.0917559383444703	0.065007292231828	0.0389683506801952	0.017342399241227	0	0.0167079201635224	0.0176744563291861	0.0131293396755691	0.257422694074665	0.0711895812330262	0.118045809183519	0	0	0.0137987974160124	0	0	0.0039921739034766	0	0.740215305012853	0.738336083207081
eaf062bc-b317-40c8-860a-3fcf10119526	0.112497703010649	0.0385899771025622	0.00828612331346332	0.131832322614334	0	0.0614141906506504	0.013513131725609	0.0700241797709984	0.056358991904316	0	0.00128186345450956	0.0228571824406569	0	0.286838068472366	0.0593498474734346	0.108678474370095	0.00119540619479333	0	0.0272825375015629	0	0	0	0	0.550840745765576	0.840095163901895
aa536380-810a-4c98-a18f-99057a41c301	0.0200071002836374	0.0318262293795255	0.0386404465464147	0.0247324813042307	0	0.0466568112321769	0.0213769391804468	0.0748172726605711	0.0558293460926559	0.00393976084403153	0.0749715510625316	0	0	0.332244247219506	0.0312125377131388	0.187884191423216	0	0.00139859171936087	0.0242814128487907	0.0171862770208117	0.00492560555522653	0.0080691979137271	0.002	0.306636354688931	0.963835886445272
4a66f7d5-2e79-46d4-ad8f-8cf9b977f063	0.0421195098910035	0	0.0177928072526628	0.136956457841595	0	0.0914300037943236	0.043852259635899	0.0619848993419572	0.0717239164514375	0	0.0113339098416591	0.0130798198395719	0.00478202172057459	0.104809641987608	0.0803966089809341	0.21076703033422	0.0442866320385255	0	0.0601862860682248	0	0	0.00449819497980289	0	0.56848389891068	0.838956952724155
655d8896-0e79-423e-af85-6efcd8bdc71a	0.0126292539327192	0	0.00358704575218201	0.282587618304282	0	0	0.0976356458887751	0.0999823024268591	0.0237470237071446	0	0.0289966154690014	0.00477124610421651	0.034351982443745	0.0720812122080054	0.0682732364675518	0.190527362650368	0.0445469741555923	0.00562452833484018	0.0306579521547172	0	0	0	0.001	0.357457195325616	0.935564276740041
7860c271-7996-4c37-a04b-a4ed9104af61	0.00434396007454895	0.00170316014717361	0.00464301464872022	0.379687943166332	0	0	0.13044307092917	0.0638943024285857	0.0394559223536944	0	0.0095530938875763	0.022609635201058	0.0289393679438031	0.0459688554352886	0.134934213959687	0.121165976146649	0.00224909595635804	0	0.0104083877213561	0	0	0	0	0.49076224385085	0.870498731387319
72fe9c32-ea4b-40ba-a7a8-a974af0cfdc2	0.00474310475806373	0.0212041061411046	0.0714970257060863	0.281520949523991	0	0.00169855610606457	0.0792389814127748	0.057276347655921	0.0592278592000518	0.0164390690176487	0	0	0	0.164866620795763	0.0943569141691123	0.142013092565539	0.00476422789562829	0	0.00115314505225087	0	0	0	0.002	0.300318983737677	0.963937807027033
d973aee6-29e3-47b2-90bf-422b4559e9e3	0.032611558274384	0.0216578371191747	0.00286612954830878	0.0496025032613466	0.029452835695387	0	0.0451962572275392	0.0384901041614074	0.0696743714314037	0	0.0802074672300674	0	0	0.464362257028933	0.0164465500620866	0.0998215173887465	0.00185444293811804	0.030727974095993	0.0122560994068548	0.00227191421313528	0	0.00250018091711429	0	0.441661692141745	0.900436338219033
