file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE
0b401bda-9984-404c-99a6-6acca9eb945c	0.0671020455644646	0	0.0180754844468733	0.0912562835704248	0	0.171431427576111	0.0783995789673015	0.0513101159980061	0.0177587910594021	0	0.0580607782990525	0	0	0.165171144093577	0.030691548667354	0.0903490792316076	0.00332368815981749	0.0241859447422126	0	0.105319763600606	0.00598826445377562	0.0215760615694144	0	0.538333618911841	0.850701027987897
8b49841c-8199-425f-baa7-0a499615a1e1	0.023931255681987	0	0.0118387448221472	0.0862082968203232	0	0.143177458987888	0.0249497386567064	0.0352177095014668	0.0465348576135846	0	0.0176918110596269	0.0117711358572888	0	0.380539498518289	0.0739449326340243	0.111834816970087	0.00484197794969999	0	0	0.0275177649268808	0	0	0	0.745466966181945	0.712238140192801
bf710356-75d2-404f-b84f-60adbb2969e3	0.0260611301736506	0.0317161014725024	0.00485417752445155	0.0163322494930661	0.0124772167956972	0.263569330417069	0.044973532252705	0.018572415200022	0.0254332798025678	0	0.0625663540288118	0	0.00454575110204182	0.278563265128732	0.0215145446393529	0.0885376194368313	0.00411573978034303	0.0476188519065062	0.00987247029695534	0.0386759705486945	0	0	0	0.497845081136965	0.868838780316873
d309d103-5eb1-44b5-aa03-ec387033d0a4	0.0468714299398091	0	0.00373881500360015	0.0649887842853879	0	0.125395038395369	0.101713104071334	0.0128729789364582	0.0303243513817669	0	0.0460276175644345	0	0.0127039486319813	0.260973185005682	0.046345492742638	0.0941954943832049	0.0131074609068651	0	0.00202290119222555	0.0313615437404705	0	0.107357853818772	0	0.551176202288288	0.841253149945689
0ce8638a-27b3-4d1c-bf15-7278dcff4c2b	0.0491886057264836	0	0.00101403134743694	0.124221543264231	0	0.106252729216194	0.0940397568731485	0.069392390996566	0.0473728260937902	0	0	0.038431390987401	0.0121131041048349	0.118765032245771	0.0656191284074848	0.155637334214511	0.0492874694940442	0.00607022485279039	0.0537384178460312	0.00544941894612635	0.00176144350918596	0.00164515187396865	0	0.638140481424893	0.80544018340875
c15e4f0e-90d3-4e2d-833d-4ec71a6ca959	0.036045202459874	0.0236957632456745	0.000599908573125683	0.0763690603108806	0	0.253212177794031	0.0647747315676326	0.0182759701716345	0.0951520564524266	0	0.028797258238443	0.0669530119830071	0.00990526097996328	0.158477314253415	0.0442966840985085	0.051164260551587	0.0157367225619467	0.0169394794827493	0.00167823328017543	0.0239695726197173	0	0.0139573313752078	0	0.476069097294442	0.878970034817718
f69b6091-150c-47e7-a606-c7d4e92eed57	0.182863671558311	0.0486912825997903	0.0231691242875138	0.10335174737659	0	0.164980954888778	0	0.0548882168208158	0.0586639681566212	0	0	0.0241372419675095	0	0.0810581852415146	0.0182380614619386	0.100152375712684	0.0309711609800366	0.00820115209173747	0.100632856856159	0	0	0	0	0.602615745929186	0.814831613214072
37df2668-6e55-4e7e-91fe-fa6fa34f82a7	0.0690736846091541	0	0.00396454612254429	0.0915251638464815	0	0.166930489081229	0.0710132600449962	0.0626329509131526	0.0412030604403355	0	0.014920197457541	0	0.00317398892041984	0.121533725559746	0.0440975929447372	0.0868747927527576	0.123543403927656	0.0380193189632685	0.00582193327403194	0.0341629686304911	0.0215089225114568	0	0	0.603819888310525	0.823759757308897
74a4b5a9-6c17-4d70-92a7-9cc59754864a	0.0801651169360466	0	0.0477660893924165	0.0528083570267144	0	0.238081655610475	0.0617241852954833	0.0316336315562769	0.0307486364190934	0	0.0398753010134237	0	0.00399229190845865	0.124746450804222	0.0434022218619428	0.1485311873923	0.0462646059327803	0.00458788520902144	0	0.0343816045533189	0	0.0112907790880261	0	0.549967528066544	0.847674835121394
48a04271-824c-4689-8a41-4aeeb4c6da04	0.058877952289733	0	0.0427346551058141	0.1358782408601	0	0.127354149727773	0.0404342938178364	0.0355204287250629	0.0455916647288444	0.00199738140623166	0	0.00530774681435067	0	0.285566331808399	0.0817830919387825	0.0943516199533747	0.0105638269613076	0.00211025854042094	0.0197994338950847	0.0121289234268843	0	0	0	0.412407313430895	0.910958556268788
257c0742-94fb-41db-b50e-4d17234dfb95	0.0741861683555963	0	0.0308571952936857	0.0494279082862741	0	0.114102639749244	0.106753254410755	0.0382560242264759	0.0587482572118087	0	0.0559248599896321	0	0	0.256927153227899	0.052485627715064	0.113503064670256	0.0160673565930463	0	0.00924458437324433	0.0179929493300337	0	0.00552295656698438	0	0.75548709129356	0.735952905916724
