file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE	Absolute_score_sig_score	bin_B_cells_naive	bin_B_cells_memory	bin_Plasma_cells	bin_T_cells_CD8	bin_T_cells_CD4_naive	bin_T_cells_CD4_memory_resting	bin_T_cells_CD4_memory_activated	bin_T_cells_follicular_helper	bin_T_cells_regulatory_Tregs	bin_T_cells_gamma_delta	bin_NK_cells_resting	bin_NK_cells_activated	bin_Monocytes	bin_Macrophages_M0	bin_Macrophages_M1	bin_Macrophages_M2	bin_Dendritic_cells_resting	bin_Dendritic_cells_activated	bin_Mast_cells_resting	bin_Mast_cells_activated	bin_Eosinophils	bin_Neutrophils	bin_Absolute_score_sig_score
deefeb05-9e7d-4373-94cc-ddd06dab12fc	0.227691200199104	0	0.0173623816436991	0.239891580047839	0	0.44975794794329	0.144641423126276	0.0472557415615399	0.0229132254424811	0.0409062830109301	0.0409706759396679	0.0463661124991215	0.0135337702377517	0.259979082475098	0.184424579598803	0.26158558281824	0.0823123461035993	0	0.188942647463199	0	0	0	0	0.540313563903037	0.852076575033341	2.26853458011064	high	absent	medium_low	medium_high	absent	medium_high	medium_high	medium_low	low	present	medium_low	present	present	low	medium_high	medium_low	high	absent	present	low	absent	absent	medium_low
06921a3a-5c30-4fb0-8ed0-347f51af459d	0.0498247618408814	0.0224390346235757	0.0696305266131099	0.10389377951719	0	0.329773578463832	0.0300109167826227	0.00679536061538302	0.0274784935264922	0	0.100876835036438	0	0.0182574933108632	0.12912011867954	0.0199776309583334	0.157762375385191	0.0388616867725257	0.0335957400961315	0	0.0632106909149659	0.0117818302869039	9.60100592549705e-05	0	0.44398610369148	0.895892409582582	1.21338686348323	low	present	medium_high	medium_low	absent	medium_low	low	low	low	absent	high	absent	present	low	low	low	medium_low	present	absent	medium_high	present	present	low
141298b3-1533-4e08-8e2c-2bd583ab630e	0.280170693265684	0.0126116440689905	0.165320606108566	0.229073392149596	0	0.624236730743528	0	0.11435752674218	0.213115554655631	0	0	0.117215572502221	0	0.0498295937649178	0.0670843398421594	0.783231997860451	0.0701270406846131	0	0.447859315678232	0	0.0328648270914311	0.00184515678071217	0	0.405031246938759	0.913756915864728	3.20894399193891	high	present	high	medium_high	absent	high	low	medium_high	high	absent	low	present	absent	low	low	high	medium_high	absent	present	low	present	present	high
1de5a7b3-400c-42a2-bdc5-b548f0c3d911	0.0767332468446367	0	0.0526038507555609	0.184846840549313	0	0.358572805146671	0.146554490937139	0.130199661548567	0.246856355223598	0	0.0742486169948686	0.000160887765294561	0.0174062101263828	0.152273961246387	0.0776195990379733	0.155432120277024	0.012496563792848	0.0183368501524386	0.00080988460176268	0.0580551389040175	0	0	0	0.616759923668831	0.803941762768304	1.76320708390448	medium_low	absent	medium_high	medium_high	absent	medium_low	medium_high	high	high	absent	medium_high	present	present	low	medium_low	low	low	present	present	medium_high	absent	absent	low
56ec9cb6-c34f-413f-b04a-ea2e5e429cd3	0.118861272546917	0	0.394077171911357	0.187657119759334	0	0.75269789538348	0	0	0.0971308640774484	0	0.123131399114714	0	0.0318280332629584	0.0508644204527122	0.0728168586844767	0.905095153056914	0.127623578644282	0.00708859159950845	0.568546853552552	0	0.0785048211378871	0	0	0.450106161897259	0.89476727650899	3.51592403318454	medium_high	absent	high	medium_high	absent	high	low	low	medium_low	absent	high	absent	present	low	low	high	high	present	present	low	present	absent	high
e4702c44-6404-47e4-8681-9c4fdb578cf7	0.182767689704186	0	0.0430257750978625	0.232627014322745	0	0.401948920335228	0.0460333329486943	0	0.0210715415486131	0	0.0707355900014666	0	0.0437708960270736	0.469053303685723	0.163858816645407	0.315556959435493	0.0326143741242471	0	0.0279002322862608	0.0983788650706678	0	0.0166432123027684	0	0.501433478117532	0.867722995832833	2.16598652353644	high	absent	medium_high	medium_high	absent	medium_high	medium_low	low	low	absent	medium_high	absent	present	medium_high	medium_high	medium_high	medium_low	absent	present	medium_high	absent	present	medium_low
2d8a4267-969c-4a3a-bd89-c3ce0b9a6cf2	0.0508487962522377	0	0.01442039492721	0.0904694090319637	0	0.366403263526578	0	0.0795825537915705	0	0.0226267897856084	0.029660893440587	0	0.00475118104510109	0.446323328432421	0.133659799975834	0.366068184242217	0.0430520654509318	0	0	0.290520131041776	0.000795192101514422	0.00988633495804065	0	0.699018715990354	0.753148791569824	1.94906831800359	low	absent	medium_low	low	absent	medium_high	low	medium_high	low	present	medium_low	absent	present	medium_high	medium_high	medium_high	medium_high	absent	absent	high	present	present	medium_low
8468a033-502f-4085-a7f4-de4c1922b2fa	0.105681289277869	0	0.00656690253618002	0.121785199140766	0	0.443952354847828	0.133021718927353	0.0721598670333355	0	0	0.140543116982654	0.0925695604765255	0.0217504355958019	0.397952852161191	0.167480039427907	0.333488851812853	0.0621311431755598	0	0.114015685271623	0	0	0	0	0.619902486874754	0.809694783222103	2.21309901666745	medium_high	absent	low	medium_low	absent	medium_high	medium_high	medium_low	low	absent	high	present	present	medium_low	medium_high	medium_high	medium_high	absent	present	low	absent	absent	medium_low
65e7d9df-c3b1-448e-82c9-338f30965c14	0.0399523399205822	0	0.0362209217006294	0.141304346766285	0	0.225381165809473	0.0634447240901013	0.111017092298656	0.197308515923078	0	0.0512152919193773	0.0479438042222148	0.0120005118290689	0.0603017867408655	0.113451869174955	0.205195073591388	0.0813555451522856	0	0.0293436926500373	0.0047741111850456	0	0.0167224953551451	0	0.692222619390085	0.766632585594431	1.43693328832919	low	absent	medium_high	medium_low	absent	low	medium_low	medium_high	high	absent	medium_high	present	present	low	medium_low	medium_low	high	absent	present	medium_low	absent	present	low
19046d4a-ba58-4e49-a393-3dd7256cba58	0.128060155475535	0	0.064915823430084	0.457481294152154	0	0.397696005390362	0.14537867887609	0.169674971608795	0.0809306465324468	0	0.103904106173593	0	0.00237772019950089	0.17195356825814	0.111088611063892	0.215302447678192	0.0289598282936868	0.0550331033826454	0	0.095642675821172	0	0.000572501533575377	0	0.452255424410605	0.891097308063443	2.22897213786987	medium_high	absent	medium_high	high	absent	medium_high	medium_high	high	medium_low	absent	high	absent	present	low	medium_low	medium_low	medium_low	present	absent	medium_high	absent	present	medium_low
d44f3d93-1025-437d-a667-7653efa8d60a	0.189542426430452	0	0.162162585910048	0.310299333784216	0	0.426576561133464	0.168958927307363	0.181166394078689	0.110883550808721	0	0.11597479919579	0	0	1.13207496514671	0.337109277728396	0.437039899818853	0.010051392535363	0	0.285789590099001	0.0040961859453274	0	0.0661763558953681	0	0.447589219236052	0.893799471765868	3.93790224581776	high	absent	high	medium_high	absent	medium_high	high	high	medium_high	absent	high	absent	absent	high	high	high	low	absent	present	medium_low	absent	present	high
1c491437-900d-4a9b-88d0-7668ee41f052	0.146094140427861	0	0.0841728194063349	0.127688416968074	0	0.612980785225298	0.0626966530525949	0.0716956234339807	0.108151483371388	0	0.0813983055802796	0.0141756561107245	0	0.330305356042409	0.0899603550131958	0.246309353209005	0	0.0381880789237016	0	0.132414225413374	0	0	0	0.478632038490164	0.878758812360796	2.14623125217822	medium_high	absent	high	medium_low	absent	high	medium_low	medium_low	medium_high	absent	medium_high	present	absent	medium_low	medium_low	medium_low	low	present	absent	high	absent	absent	medium_low
