file_id	B_cells_naive	B_cells_memory	Plasma_cells	T_cells_CD8	T_cells_CD4_naive	T_cells_CD4_memory_resting	T_cells_CD4_memory_activated	T_cells_follicular_helper	T_cells_regulatory_Tregs	T_cells_gamma_delta	NK_cells_resting	NK_cells_activated	Monocytes	Macrophages_M0	Macrophages_M1	Macrophages_M2	Dendritic_cells_resting	Dendritic_cells_activated	Mast_cells_resting	Mast_cells_activated	Eosinophils	Neutrophils	P_value	Correlation	RMSE	Absolute_score_sig_score
b0b7a16b-a600-46d0-98ec-cdd707456446	0.0440010382961092	0	0.00402075111289789	0.0561865166990769	0	0.262327748153595	0.0257449605680255	0.0208065105323702	0.0288430317908365	0	0.030693415567411	0.00577904908740404	0.0117037401754284	0.426558625085023	0.0569245757893412	0.229531896937295	0.0153439435630421	0.0269589584505679	0	0.0940311743368933	0.0660907663054639	0.0519447603916356	0	0.588843924053468	0.818292577696274	1.45749146284242
e0475ca9-c08a-46b6-ac58-28c034afadfe	0.351821684957599	0.110512629493844	0	0.259894745037088	0	0.732955633273425	0.0858721884289877	0.0551529931242945	0.147230657102481	0	0	0.043819884079401	0	0.335309503896149	0.213050327535759	0.450018086534213	0.0590750407508212	0	0.814964751864982	0	0	0	0	0.634338213856909	0.806938284243734	3.65967812607904
e6799b0c-f37f-44ca-be3c-85503fc9c6e9	0.048978350103885	0.0638613007979278	0.00104552022096035	0.0390806056463685	0	0.292689284411562	0.0677212411560468	0.0112141819093523	0.018270412695463	0	0.00796054768876847	0	0	0.422848927673969	0.0597580898176669	0.106667639339783	0.0246756958971128	0	0	0.0320783407105816	0	0	0.001	0.512973767454666	0.859248774831087	1.19685013806945
ecc26a6d-e617-48ec-bb78-04da3ce51325	0.0234963907590864	0	0.0535881929015881	0.190678128907225	0	0.448365115998137	0.115853791034065	0.128162618247059	0.137624003090645	0	0.0893802780198278	0	0.00406007715706368	0.274614003988768	0.160382767159216	0.287764864982668	0.0899897107576974	0.000545820298842258	0.0556954891011983	0.0205132731686063	0	0	0.001	0.475583431445198	0.88018427922498	2.08071452557169
c979a1db-6612-49a1-b3f5-881241caec5d	0.0325262943978016	0.0166172918439273	0.0101496840862425	0.630930264246732	0	0.0722195923519337	0.164300756167445	0.0969686520032369	0.0155120174679641	0	0	0.100974839286686	0.0406415640179955	0.235558704676021	0.148574012168355	0.12616761209444	0.0283233007583078	0.0196268689582244	0.0182727690850636	0.00381691610794095	0.0190856944952778	0.0155874653785456	0.002	0.366077441316616	0.936479089342501	1.79585429959214
a1a5218d-7aef-4fbe-b32b-811c82b5a9d7	0.158898228580992	0	0.196291214531973	0.161645563509939	0	0.967711836830536	0.0531174607549694	0.00552768004991091	0.0832495738235197	0.0170937302784719	0	0.0270712274824225	0	0.307539358628004	0.0674415947465103	0.244032927706143	0.121986095249793	0.03854308989455	0.0677634217812061	0	0	0	0.002	0.407609517252965	0.913216830068147	2.51791300384894
22534de8-02d9-4824-b2c9-8877dfa96db4	0.144647391527225	0	0.043939407268152	0.0832818703321825	0	0.397329661560136	0.258161699299394	0	0.0427614055237768	0	0.0931281439557444	0	0.0201183285169371	0.329871168262263	0.0345390117080712	0.167999785096974	0.0258677218590602	0.0296784082461181	0.0318346100836407	0.0219333936164993	0	0	0.001	0.472096804707305	0.883672186852715	1.72509200685617
168c6af9-ea75-43d3-be75-ca9e00f674df	0.129266356436682	0	0.0293255624377828	0.100328910142664	0	0.234218764890838	0.119937425499878	0.0621116087083544	0.00291183598224669	0	0.0348886356926598	0	0.00985565367449381	0.269160418038113	0.080464680255716	0.222353704122521	0.0151205611007505	0	0.0399217017520326	0.0476561334969457	0	0	0.002	0.355078766927355	0.935618578426115	1.39752195223168
19dd3778-6ca2-40ce-b51a-bde1ad9efcd4	0.0529425761542912	0.0219016633136082	0.0016422036324178	0.0712942094990484	0	0.307924932559056	0.078200284702253	0.0367492222532061	0.0508078978133072	0	0.0257319392740374	0	0.00518398944685815	0.493744478070735	0.0534537999691005	0.165719662124726	0.0241006325467285	0	0.0265618712242335	0.0107990581445601	0.0489466268372917	0	0.001	0.501541394479981	0.86592235916996	1.47570504756546
9f52e91b-cf6f-4701-a651-096979267ae6	0.141408934140853	0	0.100411015621964	0.365656920099747	0	0.501524326873369	0.145564916749554	0.117765526476451	0.217837380625287	0	0.0623626224736955	0.0249429303208563	0.00532471293369987	0.382550846591913	0.13637359808864	0.36461671773039	0.0528536475989164	0.00607212460669376	0.0829644216798269	0	0.035813256050206	0.0125760526584859	0.001	0.431814193367725	0.901247499053053	2.75661995132055
